activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,35300,CT,09009,09009175502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,125000,23.81,4.75,0.11,2,5972.28,NA,4179.03,4105.03,,180,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,NA,NA,9,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6158,15.36,99200,99.0,1622,1701,43
2022,RVDPPPGHCGZ40J4VQ731,17660,ID,16055,16055000401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,415000,200.05,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,44,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,6,9,,7020,13.42,82200,92.0,1635,2146,25
2022,RVDPPPGHCGZ40J4VQ731,99999,MI,26023,26023950200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,335000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3722,10.56,71500,82.0,915,1554,58
2022,RVDPPPGHCGZ40J4VQ731,11260,AK,02170,02170000703,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,3,1,1,2,2,2,125000,100.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,150,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,9,,,,4671,25.99,111600,86.0,866,1416,26
2022,RVDPPPGHCGZ40J4VQ731,29820,NV,32003,32003003208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,625000,80.0,5.499,0.094,2,13399.65,NA,10869.2,10795.2,,360,NA,NA,2,2,2,2,785000,1,1,3,5,1,NA,164,39,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,3037,28.94,81700,184.0,1015,1142,24
2022,RVDPPPGHCGZ40J4VQ731,34980,TN,47189,47189030102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,2,32,1,2,2,2,155000,48.0,4.75,0.356,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,51,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,7100,14.85,95600,90.0,2327,2808,29
2022,RVDPPPGHCGZ40J4VQ731,99999,FL,12107,12107950900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,2,32,1,2,2,2,145000,59.43,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,35,46,1,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,3,,,,,3,,,,6134,41.1,60700,82.0,1653,2566,48
2022,RVDPPPGHCGZ40J4VQ731,99999,KY,21099,21099970500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,3,32,1,2,2,2,225000,99.98,4.499,-0.463,2,16830.95,NA,8083.8,19247.04,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,80,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3920,7.42,61700,116.0,1178,1814,43
2022,RVDPPPGHCGZ40J4VQ731,47260,VA,51810,51810040404,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,3,1,1,2,2,2,345000,99.58,2.25,NA,2,2504.79,NA,300.0,,,341,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,85,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,8290,43.64,93200,121.0,2686,3384,26
2022,RVDPPPGHCGZ40J4VQ731,28940,TN,47009,47009011301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,88,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6102,7.44,82000,112.0,1814,2179,28
2022,RVDPPPGHCGZ40J4VQ731,13820,AL,01009,01009050603,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,235000,79.83,5.25,0.697,2,11919.14,NA,6910.64,5710.64,6000.0,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,47,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,4007,6.24,83300,92.0,1300,1516,23
2022,RVDPPPGHCGZ40J4VQ731,16700,SC,45015,45015020602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Female,3,0,2,1,1,1,2,2,2,325000,72.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,62,46,3,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,5,,,,7949,38.71,96400,113.0,1893,2189,12
2022,RVDPPPGHCGZ40J4VQ731,33460,MN,27037,27037060813,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,2,3,1,1,2,2,2,495000,85.84,5.125,-0.269,2,14671.48,NA,5345.73,1873.72,733.38,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,145,20%-<30%,9,2,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4752,20.52,117800,123.0,1443,1653,25
2022,RVDPPPGHCGZ40J4VQ731,17300,TN,47125,47125102009,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,3,1,1,2,2,2,375000,85.0,5.25,-0.132,2,15596.69,NA,7455.84,5102.23,24.4,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,92,50%-60%,3,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6179,43.39,70600,135.0,1288,1886,10
2022,RVDPPPGHCGZ40J4VQ731,40420,IL,17201,17201003904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,175000,75.97,4.75,-1.894,2,9005.71,NA,6815.46,9122.7,36.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,35,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,4762,14.49,80500,108.0,1385,1696,40
2022,RVDPPPGHCGZ40J4VQ731,16860,TN,47065,47065011402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,255000,91.58,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,44,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,1,,,,5720,69.06,75200,87.0,1440,2027,51
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13013,13013180503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,235000,64.77,4.999,-0.22,2,11333.77,NA,9242.52,9347.29,625.23,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,66,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6441,37.7,95700,86.0,1494,1904,19
2022,RVDPPPGHCGZ40J4VQ731,31740,KS,20061,20061000300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,32,1,2,2,2,105000,80.0,4.374,-0.033,2,8556.29,NA,4959.04,6456.08,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,42,42,2,10,2,,,,,5,,,,,2,4,3,5,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4952,50.67,80000,82.0,938,1875,39
2022,RVDPPPGHCGZ40J4VQ731,47260,VA,51093,51093280200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,3,32,1,2,2,2,285000,84.85,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,80,50%-60%,1,10,1,12,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,7,,,,3780,29.71,93200,124.0,1225,1586,34
2022,RVDPPPGHCGZ40J4VQ731,99999,IA,19107,19107080300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,55000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,2612,6.13,78900,93.0,852,1225,59
2022,RVDPPPGHCGZ40J4VQ731,12580,MD,24003,24003750300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,4,0,2,1,1,1,2,2,2,265000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,120,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2761,30.89,116100,90.0,801,917,60
2022,RVDPPPGHCGZ40J4VQ731,23580,GA,13139,13139001006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,195000,55.88,5.999,0.429,2,3903.65,NA,2175.4,2101.4,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,50,36,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,55-64,Yes,Yes,1,1,1,,,,,10,,,,3097,33.32,87700,119.0,909,1359,33
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13151,13151070204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,32,1,2,2,2,255000,77.54,4.999,0.62,2,18430.52,NA,12258.27,12117.94,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,121,30%-<36%,9,2,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,3,,,,,10,,,,5675,60.42,95700,114.0,1819,2017,23
2022,RVDPPPGHCGZ40J4VQ731,27260,FL,12031,12031013723,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,2,0,2,1,32,1,2,2,2,295000,80.0,5.375,-1.261,3,NA,NA,NA,NA,NA,348,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,61,45,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,10795,61.57,86100,91.0,2601,3571,13
2022,RVDPPPGHCGZ40J4VQ731,24500,MT,30013,30013001800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,3,32,1,2,2,2,295000,97.84,5.125,-0.324,2,9883.09,NA,8345.84,8053.3,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,64,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3642,13.81,72700,116.0,1099,1406,53
2022,RVDPPPGHCGZ40J4VQ731,44140,MA,25013,25013812701,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,32,1,2,2,2,215000,80.57,4.999,-0.259,2,12026.25,NA,10344.0,11787.34,,360,NA,NA,2,2,2,2,265000,1,1,3,5,2,NA,97,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,3966,23.73,91300,80.0,673,1378,0
2022,RVDPPPGHCGZ40J4VQ731,22220,AR,05007,05007020801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,205000,80.0,6.125,0.663,2,4348.69,NA,2971.44,2897.44,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,88,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4604,9.17,83700,134.0,1897,2188,23
2022,RVDPPPGHCGZ40J4VQ731,24300,CO,08077,08077001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,265000,56.76,5.499,0.038,2,7184.5,NA,6274.25,6200.25,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,95,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3997,14.41,83500,151.0,1358,1483,26
2022,RVDPPPGHCGZ40J4VQ731,48900,NC,37129,37129011609,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,32,1,2,2,2,275000,80.0,4.374,-0.256,2,16762.75,NA,10015.53,16817.53,167.08,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,61,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4534,29.27,89000,82.0,1581,2331,30
2022,RVDPPPGHCGZ40J4VQ731,36084,CA,06001,06001436403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,445000,56.77,5.624,0.128,2,6099.25,NA,2956.0,2882.0,,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,98,44,3,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4282,75.64,142800,90.0,544,1157,50
2022,RVDPPPGHCGZ40J4VQ731,99999,NE,31119,31119961200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,2,2,3,32,1,2,2,2,215000,76.43,4.999,-0.171,2,11513.38,NA,10356.29,10963.22,36.86,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,98,41,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3637,5.22,80900,107.0,1163,1456,51
2022,RVDPPPGHCGZ40J4VQ731,32820,MS,28033,28033070635,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,1,1,2,2,2,305000,100.0,4.999,-0.446,2,7256.29,NA,5381.04,5381.04,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,50,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,7750,39.55,76200,206.0,2231,2267,15
2022,RVDPPPGHCGZ40J4VQ731,10900,PA,42095,42095015300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,535000,95.0,4.75,-0.708,2,19467.01,NA,14881.04,10981.91,4875.0,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,191,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,5148,9.46,94300,112.0,1578,1955,39
2022,RVDPPPGHCGZ40J4VQ731,25540,CT,09007,09007595101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,175000,22.58,5.875,0.474,2,8050.75,NA,1925.5,1851.5,,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,230,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3573,9.18,113200,119.0,1412,1922,46
2022,RVDPPPGHCGZ40J4VQ731,99999,TX,48267,48267950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,275000,51.92,6.625,0.983,2,4298.65,NA,1274.0,,3522.0,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,96,36,1,9,11,1,,,,11,1,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,55-64,No,No,1,1,1,,,,,10,,,,2154,35.56,68800,74.0,606,1115,55
2022,RVDPPPGHCGZ40J4VQ731,99999,KY,21197,21197970202,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,3,1,1,2,2,2,265000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,179,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,1,,,,,10,,,,3274,4.52,61700,111.0,978,1447,40
2022,RVDPPPGHCGZ40J4VQ731,45104,WA,53053,53053073129,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,465000,98.47,5.25,-0.342,2,6905.29,NA,5135.89,1939.18,387.1,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,102,50%-60%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,5700,47.68,101800,114.0,1059,1349,14
2022,RVDPPPGHCGZ40J4VQ731,99999,SC,45073,45073030302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,275000,200.0,NA,NA,3,NA,NA,NA,NA,NA,345,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,72,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5175,8.12,58800,168.0,1778,2763,24
2022,RVDPPPGHCGZ40J4VQ731,39300,MA,25005,25005617102,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,32,1,2,2,2,455000,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,109,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,1,,,,4296,8.43,99600,121.0,1289,1677,47
2022,RVDPPPGHCGZ40J4VQ731,39740,PA,42011,42011000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,335000,79.33,5.75,0.428,2,13134.85,NA,9221.6,9147.6,29.4,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,203,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3449,58.16,90700,96.0,669,948,0
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08001,08001009408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,1,2,2,2,375000,100.0,3.375,NA,2,1825.8,NA,900.0,,,330,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,186,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4802,26.93,117800,107.0,1377,1630,18
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031050800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,455000,80.0,5.499,0.213,2,16155.53,NA,10985.28,10911.28,,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,215,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,1406,23.83,105700,227.0,238,585,69
2022,RVDPPPGHCGZ40J4VQ731,28140,KS,20103,20103071800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,305000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,98,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,6570,14.93,97300,88.0,1653,2310,28
2022,RVDPPPGHCGZ40J4VQ731,41180,IL,17119,17119403404,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,0,2,2,4,1,2,2,2,175000,100.0,2.625,NA,2,1800.3,NA,900.0,,,339,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,54,30%-<36%,3,10,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,3093,33.2,96800,67.0,981,1200,64
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13217,13217100903,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,2,32,1,2,2,2,205000,64.61,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,65,41,9,1,2,,,,,2,,,,,2,2,3,,,,,3,5,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,3,,,,,7,,,,7253,71.68,95700,68.0,1573,2214,26
2022,RVDPPPGHCGZ40J4VQ731,36740,FL,12097,12097042904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,2,0,2,2,32,1,2,2,2,275000,62.5,4.75,0.199,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,75,45,2,10,1,12,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4515,80.82,80100,81.0,1260,1706,17
2022,RVDPPPGHCGZ40J4VQ731,20940,CA,06025,06025012301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,2,32,1,2,2,2,95000,31.68,4.499,-0.13,2,6454.36,NA,2994.21,7546.27,190.0,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,50,36,1,9,11,1,,,,11,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,45-54,<25,No,No,1,1,3,,,,,10,,,,4493,85.53,63900,159.0,280,882,25
2022,RVDPPPGHCGZ40J4VQ731,10900,PA,42095,42095015801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,355000,67.31,4.624,-2.116,2,19122.25,NA,15288.5,15214.5,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,136,43,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5260,9.41,94300,120.0,1836,1939,36
