activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,26140,FL,12017,12017451701,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,575000,100,6.25,0.347,2,29915.92,NA,5633.67,1331.99,462.8,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,175,49,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,1990,5.18,68600,135,861,1610,34
2022,RVDPPPGHCGZ40J4VQ731,34940,FL,12021,12021011212,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,565000,83.64,5.625,0.712,2,17943.89,NA,3330.64,3330.64,NA,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,173,40,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,5896,38.77,98600,147,1177,1661,16
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12057,12057013926,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,2,32,1,2,2,2,395000,68.32,4.125,-0.422,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,81,50%-60%,1,10,12,1,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,9252,33.38,82100,186,2131,2576,18
2022,RVDPPPGHCGZ40J4VQ731,99999,GA,13285,13285960102,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,295000,100,6,0.903,2,19878.31,NA,7812.06,6167.72,200,360,NA,NA,2,2,2,2,285000,2,1,1,1,1,NA,104,30%-<36%,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,3058,35.02,64100,127,640,1411,43
2022,RVDPPPGHCGZ40J4VQ731,99999,TX,48003,48003950200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,2,2,2,105000,63.08,5.125,0.72,2,10333.75,NA,5614.3,6810.52,NA,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,42,50%-60%,1,10,1,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,7710,57.32,68800,130,1941,2563,54
2022,RVDPPPGHCGZ40J4VQ731,41620,UT,49045,49045130706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,355000,74.9,4.875,-1.81,2,14448.1,NA,12850.85,17142.95,68.5,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,87,45,3,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,2,2,2,25-34,65-74,No,Yes,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,6774,20.27,102200,113,1338,1522,15
2022,RVDPPPGHCGZ40J4VQ731,99999,AR,05043,05043490500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,235000,100,5.75,0.139,2,8673.91,NA,7711.66,7127.7,NA,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,105,47,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,3897,23.25,60200,120,1356,1934,31
2022,RVDPPPGHCGZ40J4VQ731,10420,OH,39153,39153505300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,1,45000,70,5.875,0.917,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,65000,1,3,3,5,1,NA,438,<20%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,5,25,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,1487,71.15,82000,41,135,482,79
2022,RVDPPPGHCGZ40J4VQ731,40060,VA,51085,51085321100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,285000,80,4.625,0.111,2,19905.18,NA,13463.93,12592.3,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,120,48,3,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,5938,15.63,101100,111,1861,2469,45
2022,RVDPPPGHCGZ40J4VQ731,99999,NC,37187,37187950201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,3,32,1,2,2,2,105000,84.61,5.125,0.113,2,8369.04,NA,3947.63,6166.81,150,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,39,50%-60%,1,10,1,14,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,2653,64.83,66900,43,529,1473,54
2022,RVDPPPGHCGZ40J4VQ731,33874,PA,42017,42017104601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,32,2,2,2,2,85000,61.16,8,3.476,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,97,41,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,NA,NA,NA,NA,10,NA,NA,NA,4931,9.73,131400,148,1476,1542,46
2022,RVDPPPGHCGZ40J4VQ731,26140,FL,12017,12017451606,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,32,2,2,2,2,55000,66.84,9.875,5.649,2,3295.3,NA,2243,1743,100,240,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,61,30%-<36%,1,10,1,13,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,NA,NA,NA,NA,10,NA,NA,NA,5133,10.99,68600,131,1902,2443,32
2022,RVDPPPGHCGZ40J4VQ731,19430,OH,39113,39113040204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,1,145000,78.72,6.625,1.117,2,NA,NA,NA,NA,NA,348,NA,NA,2,2,2,2,185000,1,3,3,5,1,NA,126,20%-<30%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,4726,17.71,84100,88,1385,1569,43
2022,RVDPPPGHCGZ40J4VQ731,99999,CA,06103,06103000201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,3,1,1,2,2,2,345000,100,2.625,NA,2,330.3,NA,300,NA,46,345,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,164,30%-<36%,3,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,NA,NA,NA,NA,10,NA,NA,NA,3775,21.48,80300,124,994,1484,22
2022,RVDPPPGHCGZ40J4VQ731,99999,MO,29041,29041470100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,65000,95,4.999,0.874,2,6370.3,NA,3704.55,3704.55,120,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,22,43,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,2220,4.28,63500,119,710,1350,47
2022,RVDPPPGHCGZ40J4VQ731,34980,TN,47189,47189030600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,295000,96.5,5.125,0.767,2,17383.79,NA,9376.04,9376.04,2000,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,80,44,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,25-34,25-34,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,4558,26.24,95600,80,846,1491,56
2022,RVDPPPGHCGZ40J4VQ731,99999,CA,06103,06103000400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,415000,80,6.25,-0.616,2,8702.05,NA,5496.3,5422.3,760,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,148,36,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,5598,21.2,80300,149,2127,2498,29
2022,RVDPPPGHCGZ40J4VQ731,33874,PA,42029,42029301700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,515000,80,5.999,0.323,2,6219.97,NA,1549.76,1475.76,NA,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,188,20%-<30%,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,1832,8.3,131400,135,523,640,41
2022,RVDPPPGHCGZ40J4VQ731,28140,KS,20091,20091051909,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,315000,95,5.75,0.379,2,7419.67,NA,5530.42,5456.42,2456,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,64,43,1,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,5547,23.99,97300,105,1815,2353,51
2022,RVDPPPGHCGZ40J4VQ731,99999,TN,47107,47107970102,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,3,32,1,2,2,2,625000,96.01,5.375,-1.167,2,7722.72,NA,6460.77,6673.16,6.9,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,175,39,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,4830,10.99,64700,98,1647,2273,26
2022,RVDPPPGHCGZ40J4VQ731,35154,NJ,34035,34035054202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,1,3,2,1,1,1,2,2,2,575000,80,6.375,0.54,2,7262.88,NA,1841.84,1841.84,NA,360,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,312,20%-<30%,3,10,1,14,NA,NA,NA,5,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,6266,48.8,128300,205,1727,1953,30
2022,RVDPPPGHCGZ40J4VQ731,25540,CT,09003,09003476200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,185000,80,6,1.237,2,12468.16,NA,7124.31,7470.83,191.79,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,57,50%-60%,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,35-44,25-34,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,2723,16.38,113200,99,1018,1170,61
2022,RVDPPPGHCGZ40J4VQ731,19124,TX,48085,48085030306,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,3,1,1,2,2,2,985000,100,5.25,-0.568,2,21041.75,NA,13804,5194,9405.6,360,NA,NA,2,2,2,2,985000,1,1,3,5,1,NA,230,45,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,11608,33.75,97400,144,2552,2993,13
2022,RVDPPPGHCGZ40J4VQ731,99999,GA,13123,13123080200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,65000,80,6.75,1.789,2,5379.09,NA,3339.84,5890.8,100,360,NA,NA,2,2,2,2,75000,1,2,3,5,1,NA,90,30%-<36%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,5693,10.42,64100,108,2227,4199,22
2022,RVDPPPGHCGZ40J4VQ731,99999,MS,28019,28019950200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,125000,96.5,6.125,1.518,2,6776.18,NA,2498.77,2498.77,25,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,106,50%-60%,2,10,11,1,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,4105,36.93,58800,129,1339,2015,32
2022,RVDPPPGHCGZ40J4VQ731,47894,MD,24033,24033800522,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,1,1,2,2,2,735000,92.46,5.375,-0.482,2,9086.79,NA,5826.54,NA,8778.03,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,236,49,3,9,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,3,3,2,2,25-34,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,3841,98.05,139700,134,1309,1314,20
2022,RVDPPPGHCGZ40J4VQ731,20500,NC,37077,37077970400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,425000,74.98,4.999,-1.853,2,8475.73,NA,7606.28,7532.28,NA,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,96,37,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,4059,70.44,92900,62,793,1720,47
2022,RVDPPPGHCGZ40J4VQ731,37964,PA,42101,42101010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,1,1,2,2,1,125000,80,6.625,0.967,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,3,3,5,1,NA,102,37,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,3479,94.57,75000,64,419,1485,0
2022,RVDPPPGHCGZ40J4VQ731,37460,FL,12005,12005000201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,3,2,1,1,1,2,2,2,445000,80,6,0.322,2,6033.2,NA,1737.2,1663.2,695.7,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,130,41,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,1,5,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,5432,12.48,78100,112,1526,1995,23
2022,RVDPPPGHCGZ40J4VQ731,39580,NC,37183,37183053205,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,485000,80,5.499,-0.128,2,5720.53,NA,3451.2,NA,1566.72,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,119,37,1,9,11,1,NA,NA,NA,11,1,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,6082,25.78,110100,122,1220,1330,8
2022,RVDPPPGHCGZ40J4VQ731,22900,AR,05033,05033020302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,3,2,1,1,1,2,2,2,285000,90,6.125,0.378,2,4088.48,NA,2573.23,2499.23,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,74,30%-<36%,1,10,14,1,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,3925,21.02,62300,127,1213,1804,33
2022,RVDPPPGHCGZ40J4VQ731,32820,MS,28033,28033070631,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,1,1,2,2,2,385000,95,5.499,0.912,2,14227.78,NA,4944.46,4944.46,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,116,48,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,2,1,2,2,35-44,45-54,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,4365,36.98,76200,178,1645,1879,19
2022,RVDPPPGHCGZ40J4VQ731,47894,MD,24033,24033801404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,525000,65.06,5.375,-0.261,2,15087.13,NA,13311.93,12037.93,NA,300,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,220,47,3,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,6585,85.74,139700,104,1336,1281,47
2022,RVDPPPGHCGZ40J4VQ731,30460,KY,21209,21209040502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,155000,68.18,5.875,-0.363,2,7400.74,NA,5573.79,6666,16.5,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,33,44,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,4257,9,87300,128,1450,1634,25
2022,RVDPPPGHCGZ40J4VQ731,17300,TN,47125,47125102001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,335000,100,4.625,-0.671,2,25945.09,NA,11555.34,11555.34,1502.32,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,102,39,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,6596,41.34,70600,79,1456,2230,25
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013040530,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,1,1,2,2,2,355000,96.5,6.625,1.872,2,13417.1,NA,3173.35,3173.35,100,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,194,50%-60%,9,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,35-44,45-54,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,3729,32.96,88800,83,875,1474,25
2022,RVDPPPGHCGZ40J4VQ731,15980,FL,12071,12071010206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,205000,55.53,6.125,1.496,2,11128.5,NA,5801.14,5329.71,NA,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,81,30%-<36%,9,2,1,13,NA,NA,NA,1,13,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,8084,46.05,83200,106,1842,3033,16
2022,RVDPPPGHCGZ40J4VQ731,47894,VA,51179,51179010210,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,1,1,2,2,2,445000,95,5.999,0.274,2,3157.61,NA,136.06,4726.73,1060.33,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,193,48,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,11687,59.34,139700,110,1899,2555,17
2022,RVDPPPGHCGZ40J4VQ731,17820,CO,08041,08041007700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,385000,62.81,5.875,0.086,2,6133.85,NA,4261.6,4187.6,NA,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,71,45,3,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,6437,26.44,96200,103,1690,2256,37
2022,RVDPPPGHCGZ40J4VQ731,37964,PA,42101,42101032900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,0,2,2,32,1,2,2,2,105000,56.32,5.25,0.541,2,8635.33,NA,4860.58,6691.27,NA,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,25,42,3,10,12,1,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,4431,57.03,75000,74,923,1547,65
2022,RVDPPPGHCGZ40J4VQ731,35084,NJ,34037,34037371503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,2,2,2,1,1,2,2,2,345000,93.76,5.499,0.59,2,15455.36,NA,5519.18,5519.18,NA,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,116,41,3,10,1,12,NA,NA,NA,5,NA,NA,NA,NA,2,4,4,44,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,2626,14.36,116900,96,1019,1169,44
